Identifiant arc,Date debut dispo data,Date fin dispo data,Libelle,Identifiant noeud aval,Libelle noeud aval,Identifiant noeud amont,Libelle noeud amont,geo_point_2d long,geo_point_2d lat,geo_shape
1588,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,La_Fayette,843,La_Fayette-Rue_Fbg_St_Denis,844,La_Fayette-St_Quentin,48.87912147658114,2.3564457109669776,"{""coordinates"": [[2.355793862621207, 48.87895517979246], [2.357097559312748, 48.879287773369796]], ""type"": ""LineString""}"
6390,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,VGP,2417,Av_Pdt_Kennedy-Beethoven,3311,VGP-Pt_Bir_Hakeim,48.857180776916394,2.2874627280506825,"{""coordinates"": [[2.286545314188055, 48.856396164962455], [2.287236809787098, 48.856875641288774], [2.28829388809743, 48.85806278846163]], ""type"": ""LineString""}"
297,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Pyramides,177,Av_de_l'Opera-Pyramides,176,Pyramides-Argenteuil,48.86607047156897,2.3337947371219165,"{""coordinates"": [[2.333566828490029, 48.865758020507705], [2.3340226457538042, 48.866382922630244]], ""type"": ""LineString""}"
314,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Quai_Anatole_France,184,Anatole_France-Solferino,183,Anatole_France-Bellechasse,48.860941413463756,2.324740983805792,"{""coordinates"": [[2.325339093870636, 48.86076125344168], [2.324142873740948, 48.86112157348583]], ""type"": ""LineString""}"
6792,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Quai_d'Orsay,2359,Quai_d'Orsay-Rue_Malar,3522,Quai_d'Orsay-face_57-59,48.86253225950341,2.3064854293773824,"{""coordinates"": [[2.307576240018984, 48.86255615850669], [2.305394618735781, 48.86250836050012]], ""type"": ""LineString""}"
4738,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Voltaire,2524,Bd_Voltaire-Montreuil,3289,Bd_Voltaire-Guenot,48.85098841062305,2.3914087969011306,"{""coordinates"": [[2.39039724855408, 48.85159444713388], [2.392420345248181, 48.85038237411223]], ""type"": ""LineString""}"
5255,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Gouvion_St_Cyr,2776,Pte_Ternes,2774,Gouvion_St_Cyr-Face_Congres,48.87974282024551,2.284939471405559,"{""coordinates"": [[2.284562296982231, 48.878848315242664], [2.285316645828887, 48.88063732524835]], ""type"": ""LineString""}"
5218,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Acces_Stuart_Merrill,2748,Pl_Stuart_Merrill,2751,14_Gouvion_St_Cyr,48.884982568126695,2.2907350734817755,"{""coordinates"": [[2.289727219932178, 48.88440864336127], [2.2907644918399113, 48.88499053718515], [2.291735079803564, 48.885570048595774]], ""type"": ""LineString""}"
1860,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Bessieres,2015,Bd_Bessieres-Pouchet-Mousson,3641,Bd_Bessieres_face_67,48.89643438930083,2.319387773305639,"{""coordinates"": [[2.318346181968169, 48.896049072772456], [2.320429364643109, 48.8968197058292]], ""type"": ""LineString""}"
6207,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Magenta,664,Pl_Republique-Bd_Magenta,3222,Bd_Magenta-Chateau_d'Eau,48.86871454406684,2.362699377413513,"{""coordinates"": [[2.362484584864532, 48.86896409151952], [2.362914169962494, 48.868464996614144]], ""type"": ""LineString""}"
526,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Sebastopol,313,Bd_Strasbourg-Bd_St_Denis,311,Bd_Sebastopol-Ste_Apolline,48.869060512805014,2.3541062219096154,"{""coordinates"": [[2.354004919452864, 48.86887900976829], [2.354207524366366, 48.86924201584174]], ""type"": ""LineString""}"
375,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,St_Antoine,218,St_Antoine-Birague,219,St_Antoine-Jacques_Coeur,48.853622183861454,2.3662000767221305,"{""coordinates"": [[2.367652925218878, 48.85338322306231], [2.366529376103502, 48.85351824456298], [2.364761244472928, 48.85393960652647]], ""type"": ""LineString""}"
861,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Massena,495,Bd_Massena-Av-Pte_Vitry,496,Bd_Massena_Porte_de_France,48.824644946178026,2.3782003291327842,"{""coordinates"": [[2.3794902123676342, 48.82506333279332], [2.376910445897934, 48.82422655956273]], ""type"": ""LineString""}"
1131,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Ernest_Renan,3467,Ernest_Renan-station_T2,581,Pl_Pte_Versailles,48.83372331362693,2.2831284106362775,"{""coordinates"": [[2.28232864220469, 48.83316395564336], [2.283928179067865, 48.83428267161052]], ""type"": ""LineString""}"
1496,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_d'Algerie,796,Bd_d'Algerie,787,Bd_d'Algerie-Aulard,48.88201561793102,2.4001821558259815,"{""coordinates"": [[2.400132590136456, 48.88068278888292], [2.400111103767256, 48.88095003319965], [2.4002551800434793, 48.88120676643849], [2.400481421533384, 48.88139525632006], [2.400640249757153, 48.88158607926463], [2.40074816224503, 48.881812512253525], [2.400731557533571, 48.88202666662874], [2.400631340283159, 48.882248829088084], [2.4004546009153582, 48.88243628997463], [2.39997815918382, 48.88263152998017], [2.399472783096958, 48.88274000889619], [2.399063765929073, 48.88279696137089]], ""type"": ""LineString""}"
1802,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Souterrain_Pantin_N_S,960,Indochine-Souterrain_Pantin,959,Souterrain_Pantin_N-S,48.88838767535644,2.396108841548491,"{""coordinates"": [[2.3959513859767663, 48.88974294083544], [2.39620183616454, 48.888516010707775], [2.396079719542667, 48.88828014139678], [2.396188406860131, 48.88702092839098]], ""type"": ""LineString""}"
1721,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Ney,908,Bd_Ney-Charles_Hermite,910,Bd_Ney-Gaston_Tissandier,48.89870883965295,2.36529530654638,"{""coordinates"": [[2.366424879042988, 48.89872360332315], [2.364165734049772, 48.898694075982746]], ""type"": ""LineString""}"
334,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_St_Germain,195,Bd_St_Germain-St_Dominique,194,Bd_St_Germain-Bellechasse,48.85813248299493,2.323423286278779,"{""coordinates"": [[2.323107242261981, 48.85847758992715], [2.323739330295577, 48.85778737606272]], ""type"": ""LineString""}"
5773,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Montparnasse,3020,Bd_Montparnasse-Bd_Raspail,361,Bd_Montparnasse-Paul_Sejourne,48.84172179165367,2.3306048540728135,"{""coordinates"": [[2.331551375254981, 48.841405506607316], [2.329658332890646, 48.842038076700014]], ""type"": ""LineString""}"
1835,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Av_Denfert_Rochereau,376,Av_Denfert_Rochereau-Cassini,378,Av_Denf_Roch-St_Vincent_de_Paul,48.836818421261555,2.334938909681931,"{""coordinates"": [[2.334188571884323, 48.83603150172292], [2.335689247479539, 48.83760534080018]], ""type"": ""LineString""}"
823,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Av_Pte_d'Italie,468,Av_Pte_Italie-Dr_Bourneville,474,Pte_d'Italie-PI,48.81691303853171,2.3602937498052805,"{""coordinates"": [[2.360524634869255, 48.81634715029593], [2.360062864741306, 48.81747892676749]], ""type"": ""LineString""}"
6974,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Reaumur,339,Reaumur-Temple,322,Pl_Arts_et_Metiers,48.86508525086466,2.3578151651027395,"{""coordinates"": [[2.356045203226417, 48.865475912206946], [2.359585126979062, 48.86469458952237]], ""type"": ""LineString""}"
1267,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Temple,687,Temple-Perree,339,Reaumur-Temple,48.86493476297338,2.359862418562828,"{""coordinates"": [[2.359585126979062, 48.86469458952237], [2.360139710146594, 48.86517493642438]], ""type"": ""LineString""}"
6346,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Roquette,3284,Roquette-Leon_Frot,3258,Pl_Leon_Blum,48.85806506526612,2.3819949782920533,"{""coordinates"": [[2.380350865180433, 48.8577339758582], [2.380583937871831, 48.85770472162468], [2.38363410619563, 48.858477028972636]], ""type"": ""LineString""}"
4248,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Courcelles,2282,Courcelles-Av_Brunetiere,2283,Courcelles_Bd_Somme,48.887901706140916,2.2941801856697994,"{""coordinates"": [[2.2937097886716202, 48.888382791506785], [2.294650582667979, 48.88742062077505]], ""type"": ""LineString""}"
4469,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Presbourg,2375,Kleber-Presbourg,2372,Hugo-Presbourg,48.87243408301538,2.2940541813170046,"{""coordinates"": [[2.2939743250730222, 48.87246158164869], [2.294134037560987, 48.872406584382055]], ""type"": ""LineString""}"
4458,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Tilsitt,2362,Friedland-Tilsitt,2360,Champs-Tilsitt,48.873563928481765,2.2972301459334745,"{""coordinates"": [[2.297129393248466, 48.87322591213098], [2.297242657810671, 48.87345260001541], [2.297265513300163, 48.8739190703336]], ""type"": ""LineString""}"
234,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Contre-Allee_Concorde,138,Pl_Concorde-Av_Champs_Elysees,143,Concorde-Boissy_d'Anglas,48.866538731152396,2.3201969311382067,"{""coordinates"": [[2.320575156638188, 48.867083772134116], [2.320188939752209, 48.866526403826484], [2.319817928778311, 48.865994230121956]], ""type"": ""LineString""}"
396,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bastille,233,Pl_Bastille-Lyon,232,Pl_Bastille-Bd_Henri_IV,48.85280761101445,2.369011755666177,"{""coordinates"": [[2.368640106052433, 48.852839615177565], [2.369383405279921, 48.852775606851324]], ""type"": ""LineString""}"
455,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Pt_Morland,270,Bd_Bastille-Pt_Morland-Rapee,268,Bd_Bourdon-Bd_Morland,48.84692092598985,2.3661659774586514,"{""coordinates"": [[2.3655558386714812, 48.847494145112776], [2.36569797249926, 48.847261974188875], [2.366839625106322, 48.84640549251938]], ""type"": ""LineString""}"
827,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,SI_Italie_bretelle_2,474,Pte_d'Italie-PI,477,SI_Italie,48.81635818345969,2.360302309092303,"{""coordinates"": [[2.360502713978341, 48.816350045985835], [2.360101904206265, 48.81636632093355]], ""type"": ""LineString""}"
5904,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,8_mai_1945,836,Bd_de_Strasbourg-Gare_de_l'Est,835,Rue_Fbg_St_Martin-Gare_de_l'Est,48.876042960589146,2.3594030325514255,"{""coordinates"": [[2.360425788043119, 48.87591221789952], [2.359773880914198, 48.87598161522162], [2.358382878614488, 48.87619380330259]], ""type"": ""LineString""}"
1727,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Av_Pte_Aubervilliers,912,Ney-Macdonald-Aubervilliers,914,Pte_Aubervilliers-Hermite-Mail,48.8992422024545,2.370285397127054,"{""coordinates"": [[2.370268134649735, 48.89971022297962], [2.370302659604373, 48.898774181929376]], ""type"": ""LineString""}"
4240,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Berthier,2276,Pl_Paul_Leautaud,3186,Bd_Berthier-Courcelles,48.887119012643254,2.2977190976301793,"{""coordinates"": [[2.297493842368349, 48.88703052373536], [2.297944352892009, 48.887207501551146]], ""type"": ""LineString""}"
4250,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Berthier,2285,Bd_Berthier-Av_Villiers,3186,Bd_Berthier-Courcelles,48.88599717912834,2.2943463221015716,"{""coordinates"": [[2.295612790738418, 48.88648483749221], [2.293079853464725, 48.88550952076447]], ""type"": ""LineString""}"
5098,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Quai_Louis_Bleriot,2403,Quai_Louis_Bleriot-Pt_Mirabeau,2693,Louis_Bleriot(avant_Mirabeau),48.846548215365075,2.2738728794910466,"{""coordinates"": [[2.2733141122334732, 48.845954691191835], [2.274403464237227, 48.84711172844491], [2.274430117724139, 48.84714310710538]], ""type"": ""LineString""}"
6877,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Chapelle_bretelle_2,956,Chapelle_bretelles_2-4-A1_Y,3561,Chapelle_bretelle_2,48.901927612315845,2.3591117924823752,"{""coordinates"": [[2.359315621198073, 48.90170637470402], [2.358907963766677, 48.90214884992767]], ""type"": ""LineString""}"
5734,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Didot,3000,Alesia-Didot,3001,Didot-Carton,48.82986787096603,2.318250602885527,"{""coordinates"": [[2.317278170159005, 48.82921420143473], [2.319223035612049, 48.830521540497315]], ""type"": ""LineString""}"
1302,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Jules_Ferry,672,Fbg_Temple-Valmy-Jemmapes,715,Bd_Jules_Ferry_Est,48.868286157150344,2.3680347223647575,"{""coordinates"": [[2.36839263651478, 48.867800424674286], [2.367676808214735, 48.8687718896264]], ""type"": ""LineString""}"
1303,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Jules_Ferry,716,Republique-Jules_Ferry,714,Bd_Jules_Ferry,48.86700981461903,2.3683409682012435,"{""coordinates"": [[2.36786325444581, 48.86761860715286], [2.368818681956677, 48.8664010220852]], ""type"": ""LineString""}"
4946,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Quai_de_Jemmapes,2897,Jemmappes_Alibert,2614,Jemmapes-Leon_Jouhaux,48.8704912076012,2.366325365461887,"{""coordinates"": [[2.366761129615939, 48.86993358186497], [2.365889601307835, 48.87104883333744]], ""type"": ""LineString""}"
7170,2005-01-01T02:00:00+01:00,2019-03-01T02:00:00+01:00,Av_de_Wagram,3715,Wagram-Courcelles,3716,Wagram-Prony,48.88241711702164,2.3012350284153724,"{""coordinates"": [[2.301862060129368, 48.88326510846216], [2.300607996701377, 48.881569125581116]], ""type"": ""LineString""}"
4481,2005-01-01T02:00:00+01:00,2019-03-01T02:00:00+01:00,Quai_Andre_Citroen,2386,Quai_Andre-Citoen-Javel,2387,Rond_Point_Mirabeau,48.84676920305806,2.2780728565456654,"{""coordinates"": [[2.277482866019358, 48.84608563116725], [2.277466649897373, 48.846257755714035], [2.277539549570074, 48.846414281079], [2.278856423917228, 48.8473450119167]], ""type"": ""LineString""}"
852,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Massena,490,Bd_Massena-Pean,488,Av_d'Ivry-Av_Pte_d'Ivry,48.821836348798634,2.3705511871470764,"{""coordinates"": [[2.369430443070182, 48.82145776078722], [2.371671931223971, 48.82221493681005]], ""type"": ""LineString""}"
862,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Massena,497,Bd_Massena_Porte_de_France,495,Bd_Massena-Av-Pte_Vitry,48.824511120150376,2.3783630199335657,"{""coordinates"": [[2.3771217687263713, 48.82405474662423], [2.37960427114076, 48.82496749367653]], ""type"": ""LineString""}"
800,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Kellermann,458,Bd_Kellermann-Gouthiere,459,Bd_Kellermann-Damesme,48.8210786095235,2.3527587640774783,"{""coordinates"": [[2.354658133463987, 48.82108501406445], [2.350859394690969, 48.821072204982556]], ""type"": ""LineString""}"
1554,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Magenta,819,Bd_Magenta-Rue_Fbg_St_Martin,826,Bd_Magenta-Lancry,48.872584273923806,2.3594251255019905,"{""coordinates"": [[2.360465580013341, 48.87139687069195], [2.35838467099064, 48.873771677155666]], ""type"": ""LineString""}"
4638,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Exelmans,2466,Exelmans-Erlanger,2472,Exelmans-Michel_Ange,48.84344209063653,2.2598103431380934,"{""coordinates"": [[2.260205890588357, 48.84316737327831], [2.259741262564621, 48.843465518603715], [2.259444084859525, 48.8437537534329]], ""type"": ""LineString""}"
4620,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Exelmans,2456,Bd_Exelmans-Molitor,2466,Exelmans-Erlanger,48.84530814491393,2.258698552327938,"{""coordinates"": [[2.258700803181028, 48.84527348366382], [2.2586963014748482, 48.845342806164034]], ""type"": ""LineString""}"
884,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Soult,510,Bd_Soult-Rottembourg,509,Bd_Soult-Colonel_Oudot,48.83770801779019,2.4084039318478485,"{""coordinates"": [[2.408264573858952, 48.837261038454784], [2.408543289836745, 48.8381549971256]], ""type"": ""LineString""}"
6719,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_d'Indochine,3480,Bd_Indochine-Marchais,798,Bd_Indochine-Av_Pte_Chaumont,48.88536824996569,2.3965138615677892,"{""coordinates"": [[2.396338749682346, 48.88622165794195], [2.396502021096733, 48.8855148664126], [2.396658920800313, 48.884509034771206]], ""type"": ""LineString""}"
5241,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Av_Pte_Ternes,2758,Pl_General_Koenig,2764,Av_Pte_des_Ternes-Charpentier,48.88121854551973,2.2828632430580162,"{""coordinates"": [[2.281706710891277, 48.88148392382951], [2.284019775224755, 48.880953167209945]], ""type"": ""LineString""}"
5196,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Av_Pte_Champerret,2739,Champerret-Somme,2737,Champerret-Oestreicher,48.886003655336886,2.288511657125442,"{""coordinates"": [[2.287840925789046, 48.8860927821145], [2.289182388461837, 48.885914528559255]], ""type"": ""LineString""}"
454,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Bourdon,268,Bd_Bourdon-Bd_Morland,269,Bd_Bourdon-Mornay,48.84837003303527,2.366126585038009,"{""coordinates"": [[2.366586356232573, 48.8493241568805], [2.365900068020547, 48.847830126186516], [2.3655558386714812, 48.847494145112776]], ""type"": ""LineString""}"
5790,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Raspail,3025,Bd_Raspail-Bd_Edgar_Quinet,3020,Bd_Montparnasse-Bd_Raspail,48.84068074362638,2.329970573518359,"{""coordinates"": [[2.329512394952431, 48.841947646089764], [2.330428752084287, 48.839413841163]], ""type"": ""LineString""}"
5788,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Raspail,380,Bd_Raspail-Boissonade,3025,Bd_Raspail-Bd_Edgar_Quinet,48.83865494327658,2.330721671514959,"{""coordinates"": [[2.330428752084287, 48.839413841163], [2.331014590945631, 48.83789604539015]], ""type"": ""LineString""}"
1934,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,La_Fayette,2119,La_Fayette-Montholon,2116,La_Fayette-Chateaudun-Cadet,48.87584008769228,2.343836511411954,"{""coordinates"": [[2.343171114780117, 48.875676592373004], [2.344501908043791, 48.87600358301157]], ""type"": ""LineString""}"
4731,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Fbg_St_Antoine,2498,Rue_Fbg_St_Antoine-Reuilly,2495,Rue_Fbg_St_Antoine-Citeaux,48.850223149927565,2.3829537073944587,"{""coordinates"": [[2.381378985224649, 48.8503515620178], [2.383420198743834, 48.85020315572806], [2.384522929430504, 48.85004399089356]], ""type"": ""LineString""}"
1573,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Magenta,832,Magenta-Guy_Patin-Ambroise_Pare,834,Magenta-Barbes-Chapelle-Rochech,48.88371941846906,2.3494044611597147,"{""coordinates"": [[2.349367900884044, 48.883852118197005], [2.349441021435385, 48.88358671874112]], ""type"": ""LineString""}"
604,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Montparnasse,360,Montparnasse-Campagne_Premiere,353,Bd_Montparnasse-Bd_Port_Royal,48.84045858486374,2.3343931755894345,"{""coordinates"": [[2.334949231447272, 48.84027551463277], [2.333837119731597, 48.84064165509471]], ""type"": ""LineString""}"
5783,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Montparnasse,2929,Sevres-Montparnasse,2924,Vaugirard-Montparnasse-Maine,48.84618172049834,2.3179959076795735,"{""coordinates"": [[2.31920327336966, 48.84554098553807], [2.316788541989487, 48.846822455458614]], ""type"": ""LineString""}"
414,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Lyon,243,Lyon-Daumesnil,242,Bd_Bastille-Lyon,48.850931517786755,2.370028555663014,"{""coordinates"": [[2.369405250270302, 48.85199078467487], [2.36958404152764, 48.851890162850786], [2.37056768562998, 48.84979407245507]], ""type"": ""LineString""}"
4410,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Av_de_Friedland,2362,Friedland-Tilsitt,2361,Pl_Charles_de_Gaulle,48.87387397928034,2.2966757873246886,"{""coordinates"": [[2.296086061349214, 48.87382888822708], [2.297265513300163, 48.8739190703336]], ""type"": ""LineString""}"
5090,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Vincent_Auriol,2689,Bd_Vincent_Auriol-Face_N?55,2688,Bd_Vincent_Auriol-Chevaleret,48.83481641087298,2.368184363394028,"{""coordinates"": [[2.367364811484935, 48.83455261878157], [2.369003915303121, 48.83508020296439]], ""type"": ""LineString""}"
5528,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_St_Jacques,2901,Bd_Blanqui-Bd_St_Jacques-Sante,391,Bd_St_Jacques-Dareau,48.8318216487484,2.340185561338684,"{""coordinates"": [[2.339433727486052, 48.8320214832052], [2.340937395191316, 48.83162181429161]], ""type"": ""LineString""}"
4913,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_de_Bercy,895,Pl_Bataillon_du_Pacifique,2591,Bd_Bercy-Corbineau,48.84026118207569,2.3808295361410226,"{""coordinates"": [[2.382323042329129, 48.840017882649356], [2.379336029952916, 48.840504481502016]], ""type"": ""LineString""}"
1690,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Pt_de_Bercy,900,Quai_d'Austerlitz-Pt_Bercy_G,894,Bd_Bercy-Quai_Rapee,48.8381269291042,2.3746869416087804,"{""coordinates"": [[2.375639025737523, 48.83864870776409], [2.373734857480038, 48.83760515044431]], ""type"": ""LineString""}"
1687,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_de_Bercy,2711,Bd_Bercy-Finances,894,Bd_Bercy-Quai_Rapee,48.83859455311793,2.3761252683650675,"{""coordinates"": [[2.375877922080451, 48.838472105321564], [2.376372614649684, 48.8387170009143]], ""type"": ""LineString""}"
1321,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Richard_Lenoir,723,Bd_Richard_Lenoir-Chemin_Vert,240,R_Lenoir-Pasteur_Wagner-Daval,48.85665113075473,2.3710550057106223,"{""coordinates"": [[2.370461867776724, 48.85531240292814], [2.371648143644521, 48.857989858581305]], ""type"": ""LineString""}"
4600,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Av_Pdt_Wilson,2323,Pl_de_l'Alma,2345,Av_Marceau-Av_Pdt_Wilson,48.864827766915795,2.300670223400048,"{""coordinates"": [[2.299965614281549, 48.8649558315848], [2.301374832518547, 48.86469970224679]], ""type"": ""LineString""}"
4824,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Monge,2571,Monge-Lacepede,372,Monge-Cardinal_Lemoine,48.845529444295124,2.3519276687746418,"{""coordinates"": [[2.351544169642954, 48.84660527246748], [2.35231116790633, 48.84445361612277]], ""type"": ""LineString""}"
5627,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Av_du_Maine,2954,Av_Maine-Vercingetorix,2953,Av_Maine-Froidevaux,48.8380027026677,2.3228057853639204,"{""coordinates"": [[2.322980680581563, 48.837623591362416], [2.322829801851842, 48.837959344197245], [2.322717397186965, 48.83820385778756], [2.322612185160066, 48.83837184870054]], ""type"": ""LineString""}"
703,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Alesia,396,Pl_Victor_Basch,403,Alesia-Plantes,48.828527608735065,2.324679349448706,"{""coordinates"": [[2.322595283240409, 48.82927703877135], [2.326244254358832, 48.82795186072581], [2.326787497934283, 48.82787456068151]], ""type"": ""LineString""}"
4999,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Tolbiac,2648,Tolbiac-Chateau_des_Rentiers,2646,Tolbiac-Nationale,48.82712702883809,2.3674779084450925,"{""coordinates"": [[2.3664192418358603, 48.82698475171868], [2.368536575054325, 48.82726930595751]], ""type"": ""LineString""}"
4998,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Tolbiac,2645,Tolbiac-Charles_Moureu,2646,Tolbiac-Nationale,48.82688786602335,2.3650283653477278,"{""coordinates"": [[2.366380208208815, 48.82707394265992], [2.363676522486641, 48.82670178938676]], ""type"": ""LineString""}"
1889,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Av_de_St_Ouen,2042,Av_St_Ouen-Passage_St_Michel,2044,Av_St_Ouen-Fauvet,48.88908095233914,2.326021875263115,"{""coordinates"": [[2.326214148961534, 48.88962247627903], [2.325829601564696, 48.88853942839926]], ""type"": ""LineString""}"
4011,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Av_de_Clichy,2037,Av_de_Clichy-Moquet,2029,Av_de_Clichy-Bodin,48.89137005764786,2.3187235029908115,"{""coordinates"": [[2.31844997221834, 48.8915184190776], [2.3189970337632833, 48.89122169621813]], ""type"": ""LineString""}"
4704,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Acces_Wilhem-VGP,2506,VGP-Rampe_Wilhem,2508,Quai_Louis_Bleriot-Wilhem,48.844757038494876,2.272285149688368,"{""coordinates"": [[2.271907137199722, 48.84446020033651], [2.272663162177014, 48.84505387665324]], ""type"": ""LineString""}"
4709,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,VGP,2408,VGP-Sortie_Eugene_Poubelle,2506,VGP-Rampe_Wilhem,48.847126635544825,2.2746766113780645,"{""coordinates"": [[2.272663162177014, 48.84505387665324], [2.276690060579115, 48.84919939443641]], ""type"": ""LineString""}"
5560,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Vaugirard,2915,Vaugirard-Groult,2914,Convention-Vaugirard,48.83774564794942,2.2974232968449235,"{""coordinates"": [[2.296407319877758, 48.83717796664409], [2.296433206406703, 48.837207213602866], [2.298447556364887, 48.838302922618105]], ""type"": ""LineString""}"
5899,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Rue_Fbg_St_Martin,835,Rue_Fbg_St_Martin-Gare_de_l'Est,3071,Rue_Fbg_St_Martin-Recollets,48.875442794348814,2.359822494384346,"{""coordinates"": [[2.359232869982824, 48.875129298546916], [2.360412118785868, 48.87575629015072]], ""type"": ""LineString""}"
5013,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Rue_Fbg_St_Martin,2603,La_Fayette-Rue_Fbg_St_Martin,2653,St_Martin-Chateau_Landon,48.88166421704261,2.3659358797953685,"{""coordinates"": [[2.365852020501587, 48.881594681923744], [2.36601973908915, 48.88173375216148]], ""type"": ""LineString""}"
